	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI
488	8	 the	57	False	erwanf/gpt2-mini	0.1247728615999221	3.0026237964630127	8	29	race_meaning1_syn1	expected	She finished the race just a second behind the winner.	3
489	9	 winner.	57	False	erwanf/gpt2-mini	0.10966485086828465	3.8352200984954834	9	29	race_meaning1_syn1	expected	She finished the race just a second behind the winner.	3
490	0	She	58	False	erwanf/gpt2-mini	1.0	0.0	0	29	race_meaning1_syn1	unexpected	She finished the contest just a second behind the winner.	3
491	1	 finished	58	False	erwanf/gpt2-mini	0.0004174362111371	11.226156234741213	1	29	race_meaning1_syn1	unexpected	She finished the contest just a second behind the winner.	3
492	2	 the	58	False	erwanf/gpt2-mini	0.1729747354984283	2.5313665866851807	2	29	race_meaning1_syn1	unexpected	She finished the contest just a second behind the winner.	3
493	3	 contest	58	False	erwanf/gpt2-mini	0.0021411860361695	8.8673734664917	3	29	race_meaning1_syn1	unexpected	She finished the contest just a second behind the winner.	3
494	4	 just	58	False	erwanf/gpt2-mini	0.0009264795808121	10.075953483581545	4	29	race_meaning1_syn1	unexpected	She finished the contest just a second behind the winner.	3
495	5	 a	58	False	erwanf/gpt2-mini	0.076491966843605	3.708547830581665	5	29	race_meaning1_syn1	unexpected	She finished the contest just a second behind the winner.	3
496	6	 second	58	False	erwanf/gpt2-mini	0.0100376438349485	6.638435363769531	6	29	race_meaning1_syn1	unexpected	She finished the contest just a second behind the winner.	3
497	7	 behind	58	False	erwanf/gpt2-mini	0.0095866546034812	6.704756736755371	7	29	race_meaning1_syn1	unexpected	She finished the contest just a second behind the winner.	3
498	8	 the	58	False	erwanf/gpt2-mini	0.165733978152275	2.5930585861206055	8	29	race_meaning1_syn1	unexpected	She finished the contest just a second behind the winner.	3
499	9	 winner.	58	False	erwanf/gpt2-mini	0.1308238077908754	3.652797818183899	9	29	race_meaning1_syn1	unexpected	She finished the contest just a second behind the winner.	3
500	0	The	59	False	erwanf/gpt2-mini	1.0	0.0	0	30	race_meaning1_syn1	expected	The annual charity race raised thousands of dollars.	3
501	1	 annual	59	False	erwanf/gpt2-mini	0.0001951462036231	12.323156356811523	1	30	race_meaning1_syn1	expected	The annual charity race raised thousands of dollars.	3
502	2	 charity	59	False	erwanf/gpt2-mini	0.0008996909018605	10.118282318115234	2	30	race_meaning1_syn1	expected	The annual charity race raised thousands of dollars.	3
503	3	 race	59	False	erwanf/gpt2-mini	0.0007259666454046	10.42780876159668	3	30	race_meaning1_syn1	expected	The annual charity race raised thousands of dollars.	3
504	4	 raised	59	False	erwanf/gpt2-mini	3.423030284466222e-05	14.834365844726562	4	30	race_meaning1_syn1	expected	The annual charity race raised thousands of dollars.	3
505	5	 thousands	59	False	erwanf/gpt2-mini	0.0022137386258691	8.81929874420166	5	30	race_meaning1_syn1	expected	The annual charity race raised thousands of dollars.	3
506	6	 of	59	False	erwanf/gpt2-mini	0.8012182116508484	0.3197328746318817	6	30	race_meaning1_syn1	expected	The annual charity race raised thousands of dollars.	3
507	7	 dollars.	59	False	erwanf/gpt2-mini	0.36736565129831433	3.239600583910942	7	30	race_meaning1_syn1	expected	The annual charity race raised thousands of dollars.	3
508	0	The	60	False	erwanf/gpt2-mini	1.0	0.0	0	30	race_meaning1_syn1	unexpected	The annual charity contest raised thousands of dollars.	3
509	1	 annual	60	False	erwanf/gpt2-mini	0.0001951462036231	12.323156356811523	1	30	race_meaning1_syn1	unexpected	The annual charity contest raised thousands of dollars.	3
510	2	 charity	60	False	erwanf/gpt2-mini	0.0008996909018605	10.118282318115234	2	30	race_meaning1_syn1	unexpected	The annual charity contest raised thousands of dollars.	3
511	3	 contest	60	False	erwanf/gpt2-mini	0.0007789867231622	10.3261137008667	3	30	race_meaning1_syn1	unexpected	The annual charity contest raised thousands of dollars.	3
512	4	 raised	60	False	erwanf/gpt2-mini	0.0002669340174179	11.87122917175293	4	30	race_meaning1_syn1	unexpected	The annual charity contest raised thousands of dollars.	3
513	5	 thousands	60	False	erwanf/gpt2-mini	0.0027494097594171	8.506662368774414	5	30	race_meaning1_syn1	unexpected	The annual charity contest raised thousands of dollars.	3
514	6	 of	60	False	erwanf/gpt2-mini	0.8258644938468933	0.2760230004787445	6	30	race_meaning1_syn1	unexpected	The annual charity contest raised thousands of dollars.	3
515	7	 dollars.	60	False	erwanf/gpt2-mini	0.37938672304153437	3.351298913359642	7	30	race_meaning1_syn1	unexpected	The annual charity contest raised thousands of dollars.	3
516	0	He	61	False	erwanf/gpt2-mini	1.0	0.0	0	31	race_meaning1_syn1	expected	He entered the race hoping to beat his personal best.	3
517	1	 entered	61	False	erwanf/gpt2-mini	0.0005302618374116	10.881007194519045	1	31	race_meaning1_syn1	expected	He entered the race hoping to beat his personal best.	3
518	2	 the	61	False	erwanf/gpt2-mini	0.4670912325382232	1.0982235670089722	2	31	race_meaning1_syn1	expected	He entered the race hoping to beat his personal best.	3
519	3	 race	61	False	erwanf/gpt2-mini	0.0100210970267653	6.640815734863281	3	31	race_meaning1_syn1	expected	He entered the race hoping to beat his personal best.	3
520	4	 hoping	61	False	erwanf/gpt2-mini	0.0003796746022999	11.362948417663574	4	31	race_meaning1_syn1	expected	He entered the race hoping to beat his personal best.	3
521	5	 to	61	False	erwanf/gpt2-mini	0.6253790855407715	0.6771969795227051	5	31	race_meaning1_syn1	expected	He entered the race hoping to beat his personal best.	3
522	6	 beat	61	False	erwanf/gpt2-mini	0.0106237670406699	6.556560516357422	6	31	race_meaning1_syn1	expected	He entered the race hoping to beat his personal best.	3
523	7	 his	61	False	erwanf/gpt2-mini	0.0225734747946262	5.469227313995361	7	31	race_meaning1_syn1	expected	He entered the race hoping to beat his personal best.	3
524	8	 personal	61	False	erwanf/gpt2-mini	0.0006087514339014	10.681859016418455	8	31	race_meaning1_syn1	expected	He entered the race hoping to beat his personal best.	3
525	9	 best.	61	False	erwanf/gpt2-mini	0.11579054966568945	3.271246552467346	9	31	race_meaning1_syn1	expected	He entered the race hoping to beat his personal best.	3
526	0	He	62	False	erwanf/gpt2-mini	1.0	0.0	0	31	race_meaning1_syn1	unexpected	He entered the contest hoping to beat his personal best.	3
527	1	 entered	62	False	erwanf/gpt2-mini	0.0005302618374116	10.881007194519045	1	31	race_meaning1_syn1	unexpected	He entered the contest hoping to beat his personal best.	3
528	2	 the	62	False	erwanf/gpt2-mini	0.4670912325382232	1.0982235670089722	2	31	race_meaning1_syn1	unexpected	He entered the contest hoping to beat his personal best.	3
529	3	 contest	62	False	erwanf/gpt2-mini	0.0019574658945202	8.996796607971191	3	31	race_meaning1_syn1	unexpected	He entered the contest hoping to beat his personal best.	3
530	4	 hoping	62	False	erwanf/gpt2-mini	0.0004178305098321	11.224794387817385	4	31	race_meaning1_syn1	unexpected	He entered the contest hoping to beat his personal best.	3
531	5	 to	62	False	erwanf/gpt2-mini	0.7121418714523315	0.4897633492946625	5	31	race_meaning1_syn1	unexpected	He entered the contest hoping to beat his personal best.	3
532	6	 beat	62	False	erwanf/gpt2-mini	0.0060003967955708	7.380726337432861	6	31	race_meaning1_syn1	unexpected	He entered the contest hoping to beat his personal best.	3
533	7	 his	62	False	erwanf/gpt2-mini	0.0237950216978788	5.3931965827941895	7	31	race_meaning1_syn1	unexpected	He entered the contest hoping to beat his personal best.	3
534	8	 personal	62	False	erwanf/gpt2-mini	0.0004700048593804	11.055036544799805	8	31	race_meaning1_syn1	unexpected	He entered the contest hoping to beat his personal best.	3
535	9	 best.	62	False	erwanf/gpt2-mini	0.11901398003101346	3.225540518760681	9	31	race_meaning1_syn1	unexpected	He entered the contest hoping to beat his personal best.	3
536	0	He	63	False	erwanf/gpt2-mini	1.0	0.0	0	32	race_meaning1_syn2	expected	He trained for months to win the race.	7
537	1	 trained	63	False	erwanf/gpt2-mini	5.890784086659551e-05	14.051180839538574	1	32	race_meaning1_syn2	expected	He trained for months to win the race.	7
538	2	 for	63	False	erwanf/gpt2-mini	0.0577058307826519	4.115139007568359	2	32	race_meaning1_syn2	expected	He trained for months to win the race.	7
539	3	 months	63	False	erwanf/gpt2-mini	0.000962475372944	10.020962715148926	3	32	race_meaning1_syn2	expected	He trained for months to win the race.	7
540	4	 to	63	False	erwanf/gpt2-mini	0.0532086044549942	4.23219633102417	4	32	race_meaning1_syn2	expected	He trained for months to win the race.	7
541	5	 win	63	False	erwanf/gpt2-mini	0.0020537956152111	8.927491188049316	5	32	race_meaning1_syn2	expected	He trained for months to win the race.	7
542	6	 the	63	False	erwanf/gpt2-mini	0.1264077872037887	2.983842611312866	6	32	race_meaning1_syn2	expected	He trained for months to win the race.	7
543	7	 race.	63	False	erwanf/gpt2-mini	0.08025732357054945	5.264068841934204	7	32	race_meaning1_syn2	expected	He trained for months to win the race.	7
544	0	He	64	False	erwanf/gpt2-mini	1.0	0.0	0	32	race_meaning1_syn2	unexpected	He trained for months to win the competition	7
545	1	 trained	64	False	erwanf/gpt2-mini	5.890784086659551e-05	14.051180839538574	1	32	race_meaning1_syn2	unexpected	He trained for months to win the competition	7
546	2	 for	64	False	erwanf/gpt2-mini	0.0577058307826519	4.115139007568359	2	32	race_meaning1_syn2	unexpected	He trained for months to win the competition	7
547	3	 months	64	False	erwanf/gpt2-mini	0.000962475372944	10.020962715148926	3	32	race_meaning1_syn2	unexpected	He trained for months to win the competition	7
548	4	 to	64	False	erwanf/gpt2-mini	0.0532086044549942	4.23219633102417	4	32	race_meaning1_syn2	unexpected	He trained for months to win the competition	7
549	5	 win	64	False	erwanf/gpt2-mini	0.0020537956152111	8.927491188049316	5	32	race_meaning1_syn2	unexpected	He trained for months to win the competition	7
550	6	 the	64	False	erwanf/gpt2-mini	0.1264077872037887	2.983842611312866	6	32	race_meaning1_syn2	unexpected	He trained for months to win the competition	7
551	7	 competition	64	False	erwanf/gpt2-mini	0.0024883062578737	8.650620460510254	7	32	race_meaning1_syn2	unexpected	He trained for months to win the competition	7
552	0	The	65	False	erwanf/gpt2-mini	1.0	0.0	0	33	race_meaning1_syn2	expected	The runners lined up for the start of the race.	9
553	1	 runners	65	False	erwanf/gpt2-mini	1.350946240563644e-05	16.175670623779297	1	33	race_meaning1_syn2	expected	The runners lined up for the start of the race.	9
554	2	 lined	65	False	erwanf/gpt2-mini	0.0004377826116979	11.15749740600586	2	33	race_meaning1_syn2	expected	The runners lined up for the start of the race.	9
555	3	 up	65	False	erwanf/gpt2-mini	0.5510250926017761	0.8598100543022156	3	33	race_meaning1_syn2	expected	The runners lined up for the start of the race.	9
556	4	 for	65	False	erwanf/gpt2-mini	0.0478541068732738	4.385213375091553	4	33	race_meaning1_syn2	expected	The runners lined up for the start of the race.	9
557	5	 the	65	False	erwanf/gpt2-mini	0.3570063412189483	1.4859782457351685	5	33	race_meaning1_syn2	expected	The runners lined up for the start of the race.	9
558	6	 start	65	False	erwanf/gpt2-mini	0.0034205047413706	8.191575050354004	6	33	race_meaning1_syn2	expected	The runners lined up for the start of the race.	9
559	7	 of	65	False	erwanf/gpt2-mini	0.812239408493042	0.300023078918457	7	33	race_meaning1_syn2	expected	The runners lined up for the start of the race.	9
560	8	 the	65	False	erwanf/gpt2-mini	0.7813667058944702	0.3559282422065735	8	33	race_meaning1_syn2	expected	The runners lined up for the start of the race.	9
561	9	 race.	65	False	erwanf/gpt2-mini	0.14437095820903775	2.805822968482971	9	33	race_meaning1_syn2	expected	The runners lined up for the start of the race.	9
562	0	The	66	False	erwanf/gpt2-mini	1.0	0.0	0	33	race_meaning1_syn2	unexpected	The runners lined up for the start of the competition	9
563	1	 runners	66	False	erwanf/gpt2-mini	1.350946240563644e-05	16.175670623779297	1	33	race_meaning1_syn2	unexpected	The runners lined up for the start of the competition	9
564	2	 lined	66	False	erwanf/gpt2-mini	0.0004377826116979	11.15749740600586	2	33	race_meaning1_syn2	unexpected	The runners lined up for the start of the competition	9
565	3	 up	66	False	erwanf/gpt2-mini	0.5510250926017761	0.8598100543022156	3	33	race_meaning1_syn2	unexpected	The runners lined up for the start of the competition	9
566	4	 for	66	False	erwanf/gpt2-mini	0.0478541068732738	4.385213375091553	4	33	race_meaning1_syn2	unexpected	The runners lined up for the start of the competition	9
567	5	 the	66	False	erwanf/gpt2-mini	0.3570063412189483	1.4859782457351685	5	33	race_meaning1_syn2	unexpected	The runners lined up for the start of the competition	9
568	6	 start	66	False	erwanf/gpt2-mini	0.0034205047413706	8.191575050354004	6	33	race_meaning1_syn2	unexpected	The runners lined up for the start of the competition	9
569	7	 of	66	False	erwanf/gpt2-mini	0.812239408493042	0.300023078918457	7	33	race_meaning1_syn2	unexpected	The runners lined up for the start of the competition	9
570	8	 the	66	False	erwanf/gpt2-mini	0.7813667058944702	0.3559282422065735	8	33	race_meaning1_syn2	unexpected	The runners lined up for the start of the competition	9
571	9	 competition	66	False	erwanf/gpt2-mini	0.0035294669214636	8.146333694458008	9	33	race_meaning1_syn2	unexpected	The runners lined up for the start of the competition	9
572	0	She	67	False	erwanf/gpt2-mini	1.0	0.0	0	34	race_meaning1_syn2	expected	She finished the race just a second behind the winner.	3
573	1	 finished	67	False	erwanf/gpt2-mini	0.0004174362111371	11.226156234741213	1	34	race_meaning1_syn2	expected	She finished the race just a second behind the winner.	3
574	2	 the	67	False	erwanf/gpt2-mini	0.1729747354984283	2.5313665866851807	2	34	race_meaning1_syn2	expected	She finished the race just a second behind the winner.	3
575	3	 race	67	False	erwanf/gpt2-mini	0.0174911841750144	5.837227821350098	3	34	race_meaning1_syn2	expected	She finished the race just a second behind the winner.	3
576	4	 just	67	False	erwanf/gpt2-mini	0.0028004022315144	8.48015022277832	4	34	race_meaning1_syn2	expected	She finished the race just a second behind the winner.	3
577	5	 a	67	False	erwanf/gpt2-mini	0.0823820456862449	3.601526260375977	5	34	race_meaning1_syn2	expected	She finished the race just a second behind the winner.	3
578	6	 second	67	False	erwanf/gpt2-mini	0.0180657785385847	5.7905964851379395	6	34	race_meaning1_syn2	expected	She finished the race just a second behind the winner.	3
579	7	 behind	67	False	erwanf/gpt2-mini	0.1090994179248809	3.196284532546997	7	34	race_meaning1_syn2	expected	She finished the race just a second behind the winner.	3
580	8	 the	67	False	erwanf/gpt2-mini	0.1247728615999221	3.0026237964630127	8	34	race_meaning1_syn2	expected	She finished the race just a second behind the winner.	3
581	9	 winner.	67	False	erwanf/gpt2-mini	0.10966485086828465	3.8352200984954834	9	34	race_meaning1_syn2	expected	She finished the race just a second behind the winner.	3
582	0	She	68	False	erwanf/gpt2-mini	1.0	0.0	0	34	race_meaning1_syn2	unexpected	She finished the competition just a second behind the winner.	3
583	1	 finished	68	False	erwanf/gpt2-mini	0.0004174362111371	11.226156234741213	1	34	race_meaning1_syn2	unexpected	She finished the competition just a second behind the winner.	3
584	2	 the	68	False	erwanf/gpt2-mini	0.1729747354984283	2.5313665866851807	2	34	race_meaning1_syn2	unexpected	She finished the competition just a second behind the winner.	3
585	3	 competition	68	False	erwanf/gpt2-mini	0.000670391775202	10.542707443237305	3	34	race_meaning1_syn2	unexpected	She finished the competition just a second behind the winner.	3
586	4	 just	68	False	erwanf/gpt2-mini	0.0007591453613713	10.363335609436035	4	34	race_meaning1_syn2	unexpected	She finished the competition just a second behind the winner.	3
